q0001	Bu belgilarning ta'sir oralig'ida qaysi avtomobil uchun to'xtashga ruxsat beriladi?
q0280	Ko'rsatilgan yo'nalishlar bo'yicha qaysi transport vositalariga harakatlanishga ruxsat etiladi?
q0281	Qanday holda markazdan qochirma kuch burilishda kamayadi?
q0282	Kim yo'l berishi kerak?
q0283	Bu joyda avtomobilning to'xtab turishiga ruxsat berilganmi?
q0284	Burilishda harakat qilganda avtopoezdning tirkamasi siljiydimi?
q0285	Taqiqlovchi belgi tagiga o'rnatilgan qo'shimcha axborot belgisi nima maqsadda qo'yilgan?
q0286	Bu belgilar amal qiladigan hududda "Nogiron" taniqli belgisi bilan belgilangan avtomobilga to'xtashga ruxsat etiladimi?
q0287	Qaysi belgi yo'lning xavfli burilishiga yaqinlashayotgani haqida ogohlantiradi?
q0288	Qaysi yo'ldan harakatlanishga ruxsat etilgan?
q0289	Avtomagistralda boshqarishni o'rganish:
q0290	Mazkur sharoitda shatakka olishni amalga oshirilishning yo'l qo'yilgan eng yuqori tezligi qanday?
q0291	Yo'l yoqasi mavjud bo'lganda haydovchi transport vositasini qayerda to'xtatishi kerak?
q0292	Yengil avtomobil haydovchisi qanday qoidalarni buzdi?
q0293	N2; N3; O3; O4 toifadagi transport vositalari shina protektori naqshlarining qoldiq balandligi qanchadan kam bo'lmasligi kerak?
q0294	Mexanik transport vositalari va uning tirkamalarining egalari texnik holatidan qat'iy nazar; xarid qilgan (olgan) paytdan boshlab shu muddat mobaynida DYHX xizmatida ro'yxatdan o'tkazishlari kerak:
q0295	Quruq yo'lda darhol to'xtash uchun nima qilish lozim?
q0296	Bu yo'l belgisi oldinda nima borligidan ogohlantiradi?
q0297	Avtomobillar chorrahani quyidagi tartibda kesib o'tadi:
q0298	Chorrahani uchinchi bo'lib kim o'tadi?
q0299	Yengil avtomobil haydovchilarining qaysi biri aholi punktlarida harakatlanish qoidalarini buzmoqda?
q0300	Haydovchi harakat tezligini tanlashda nimani hisobga olishi kerak?
q0301	To'xtab turish qoidasini kim buzmadi?
q0302	Haydovchi avtopoezd harakatining eng keng tasmasini aniqlashda nimani hisobga olishi kerak?
q0303	Yengil avtomobillarning oldingi o'rindig'ida bolalarni tashishga ruxsat etiladimi?
q0304	Yo'lovchilarga haydovchi transport vositasini boshqarayotganda, uni chalg'itishga ruxsat etiladimi?
q0305	Qanday transport vositalariga ushbu belgining amal qilishi tatbiq etilmaydi?
q0306	Haydovchilardan qay biri yo'lovchilarni tushirish uchun to'g'ri to'xtadi?
q0307	Enli uzuq-uzuq chiziq ko'rinishidagi yotiq chiziq nimani bildiradi?
q0308	Bunday vaziyatda qizil avtomobilning haydovchisiga quvib o'tishga ruxsat etiladimi?
q0309	Siz reversiv harakatli yo'lga burildingiz. Burilishdan keyin siz qaysi tasma bo'ylab harakatlanish huquqiga egasiz?
q0310	Qanday hollarda to'xtab turish taqiqlanadi?
q0311	Haydovchi avtopoezdni tormozlashning qaysi qoidalariga rioya qilishi kerak?
q0312	Yon kajavasi bo'lmagan motosiklda bolalarni tashishga ruxsat etiladimi?
q0313	Bu yotiq chiziq nimani anglatadi?
q0314	Chorrahada qaysi yo'nalishlarda harakat qilishga ruxsat etiladi?
q0315	Qatnov qismining o'ng tasmasi bo'ylab harakatlanishga qaysi transport vositasiga ruxsat etilgan?
q0316	Qaysi transport vositasining haydovchisiga belgida ko'rsatilgan tezlik bilan harakatlanishga ruxsat berilgan?
q0317	Rulda o'rganuvchi bo'lsa, qaysi tomonga harakatlanishga ruxsat beriladi?
q0318	Chorrahani kesib o'tishda tramvay yo'li bo'ylab harakatlanishga ruxsat etiladimi?
q0319	Yuk avtomobillariga avtomagistrallarda yo'lning chetki chap qatorida harakatlanishiga ruxsat etiladimi?
q0320	Qattiq charchoq boshlanishining asosiy tashqi alomatlari qanday?
q0321	Tashilayotgan yuk DYHX xizmatining ruxsatisiz transport vositasi o'lchamlarining orqa nuqtasidan eng katta miqdorda qanday chiqib turishi mumkin?
q0322	Transport vositalaridan foydalanish va texnik holatiga javobgar mansabdor shaxslar majbur:
q0323	Belgi va uning ostidagi qo'shimcha axborot belgisi nima haqida ogohlantiradi?
q0324	Har bir chiziq uzunligi ular orasidagi masofadan uch barobar katta bo'lgan uzuq-uzuq chiziq bildiradi?
q0325	Yo'l o'rtasidagi to'xtash joyida to'xtagan shu yo'nalishdagi tramvayga yaqinlashib qolgan haydovchi nima qilishi kerak?
q0326	Qaysi transport vositasining haydovchisi harakatlanishda imtiyoziga ega?
q0327	Transport vositasining haydovchisi, agar svetoforning ruxsat etuvchi yoritgichi yoqilsa-yu, harakat yo'nalishining qatnov qismidan o'tishga ulgurmagan piyodalar bo'lsa, nima qilishi kerak?
q0328	Aholi punktlaridan tashqarida, ruxsat etilgan to'la vazni 3,5 tonnadan ziyod avtomobillarning harakatlanishiga qaysi tasmadan ruxsat etiladi?
q0329	Agar barcha transport vositalari 80 km/soat tezlik bilan harakat qilsa, haydovchilardan qay biri qoidalarning talablarini buzadi?
q0330	Tormoz yo'li deganda nimani tushunasiz?
q0331	Davlat YHX xizmatining ruxsatisiz transport vositasining yuk bilan yoki yuksiz qanday yuqori o'lchamdagi balandlik bilan harakatlanishiga yo'l qo'yiladi?
q0332	Piyoda yalt-yalt etuvchi mayoqcha va maxsus tovushli ishoralarni yoqib kelayotgan transport vositasi yaqinlashib qolganda qanday yo'l tutishi kerak?
q0333	Belgilarning qaysi biri ogohlantiruvchi belgilar bilan qayd etilgan xavfli yo'l qismining uzunligini ko'rsatadi?
q0334	Bu yo'l chizig'i quyidagi maqsadni:
q0335	Haydovchilardan qay biri birinchi bo'lib harakatlanish uchun imtiyozga ega?
q0336	Navbat bilan yalt-yalt etib turuvchi ikkita qizil yoritgichlar quyidagi ma'noga ega:
q0337	Shlagbaumni o'zboshimchalik bilan ochish yoki aylanib o'tishga ruxsat beriladimi?
q0338	Siz uchta tasmasi bo'lgan ikki tomonlama harakatli yo'l bo'ylab ketayapsiz, o'rta tasmaga o'tishga qanday holda ruxsat etiladi?
q0339	Avtomobilning taniqli belgisi bo'lganda, yo'lning mazkur qismida qanday yuqori tezlik bilan harakatlanishiga ruxsat etiladi?
q0340	Bosh miya va kalla suyagi o'rtacha holatda jarohatlangan jabrlanuvchini transportning qaysi turida tashish kerak?
q0341	Quyidagi holatda haydovchi piyodalarga yo'l berishi lozimmi?
q0342	"Avtomagistral" belgisi bilan belgilangan yo'lda piyodalarning harakatlanishiga ruxsat etiladimi?
q0343	Bu belgi o'rnatilgan yo'lda kajavali motosiklni shatakka olishga ruxsat etiladimi?
q0344	Bu yotiq chiziq nimani bildiradi?
q0345	Qaysi joylarda orqa bilan harakatlanish taqiqlanadi?
q0346	Tramvay haydovchisi harakatlanayotganida svetoforning ushbu ishorasiga muvofiq boshqa yo'nalishlardan harakatlanayotgan transport vositalariga yo'l berishi kerakmi?
q0347	Transport vositalariga sidirg'a oq chiziq bilan ajratilgan va "Belgilangan yo'nalishdagi transport vositalari uchun mo'ljallangan tasma" yo'l belgisi bilan belgilangan yo'lning o'ng tasmasida to'xtab turishga ruxsat etiladimi?
q0348	Bunday yo'l belgisi o'rnatilgan yo'l qismlarida motosikllarga qanday yuqori tezlik bilan harakatlanishga ruxsat etiladi?
q0349	Serqatnov harakatda transport vositasini keskin tormozlash:
q0350	Qanday holatlarda tashilayotgan yuk ishora taxtachalari yoki bayroqchalar bilan, kunning qorong'i vaqtida, yetarli ko'rinmaydigan sharoitlarda esa yorug'lik qaytargich yoki chiroqlar bilan belgilanadi?
q0351	Qatnov qismi tomonidan yo'lovchilarning tushishi va chiqishiga qaysi hollarda ruxsat etiladi?
q0352	Yuk avtomobilining qaysi yo'nalishda harakatlanishiga ruxsat etiladi?
q0353	Bu yotiq chiziq bildiradi:
q0354	Rasmda ko'rsatilgan holatda qizil avtomobilning haydovchisi qanday yo'l tutishi kerak?
q0355	Temir yo'l kesishmasi oldida to'xtagandan keyin harakatni boshlashdan oldin haydovchi:
q0356	Shunday yo'l belgisi bilan belgilangan yo'l qismlarida shaharlararo bo'lmagan avtobuslarning qanday yuqori tezlik bilan harakatlanishiga ruxsat etiladi?
q0357	Qaysi transport vositalarining haydovchilari to'xtab turish qoidasini buzdilar?
q0358	Sirpanchiq yo'lda harakatlanayotganda karbyuratorning drossel zaslonkasini birdaniga ochish xavfi nimadan iborat?
q0359	Qaysi hollarda avtomobillar shunday taniqli belgilari bilan belgilanadi?
q0360	Piyodalar o'tish joyidan tashqarida yo'lning qatnov qismidan ajratuvchi mintaqa bo'lganda piyodalarning o'tishlariga ruxsat etiladimi?
q0361	Ushbu belgi sanab o'tilgan yuk avtomobillarining qaysilariga harakatni davom ettirishni taqiqlamaydi?
q0362	Reversiv svetoforlar bo'lmaganda yoki ular o'chirib qo'yilganda ikkitali uzuq-uzuq chiziqni kesib o'tishga ruxsat etiladimi?
q0363	Qaysi transport vositasining haydovchisi birinchi bo'lib harakatlanish huquqiga ega?
q0364	Svetoforning bu ishorasida qaysi transport vositasining harakatlanishiga ruxsat etilgan?
q0365	Aholi punktlarida avtobus yoki trolleybus haydovchisi harakatni bekatdan boshlaydi. U:
q0366	Qaysi transport vositasining haydovchisi to'xtab turish qoidasini buzdi?
q0367	Ko'rsatilgan vaziyatda yengil avtomobilning haydovchisi qanday yo'l tutishi kerak?
q0368	Sirpanchiq yo'lda tormozlardan qanday foydalanish kerak?
q0369	Transport vositalari ushbu taniqli belgilari bilan belgilanadi:
q0370	Ko'k avtomobil chorrahani nechanchi bo'lib kesib o'tadi?
q0371	Qaysi belgi ro'paradan harakatlanayotgan transport vositalariga yo'l berishni talab qiladi?
q0372	Yotiq chiziqlarning sidirg'a chizig'ini bosib o'tishga ruxsat etiladimi?
q0373	Ko'rsatilgan vaziyatda haydovchi qanday yo'l tutishi kerak?
q0374	Qizil avtomobil chorrahani nechanchi bo'lib kesib o'tadi?
q0375	Agar piyodalar o'tish joyida tirbandlik vujudga kelib, haydovchini piyodalar o'tish joyida to'xtashga majbur qilsa, haydovchi majbur:
q0376	Bu joyda quvib o'tishga ruxsat etiladimi?
q0377	Navbatchining haydovchiga qaratilgan qaysi holati temir yo'l kesishmasi orqali harakatlanishni taqiqlovchi ishora hisoblanadi?
q0378	Chuqur kechuvdan o'tgach, haydovchi nima qilishi shart?
q0379	Transport vositasi ushbu taniqli belgisi bilan belgilanadi:
q0380	Qaysi avtomobil to'xtash qoidasini buzdi?
q0381	Ko'rsatilgan belgilardan qay biri ilgari kiritilgan barcha cheklashlarni bekor qiladi?
q0382	Haydovchi qaysi rasmda qoidalar talablarini buzmay turib manyovr qildi?
q0383	Agar yo'l tasmasi sidirg'a chiziq bilan ajratilib, belgi bilan belgilangan bo'lsa, avtobus haydovchisining tasma bo'ylab harakatlanishiga ruxsat etiladimi?
q0384	Ko'krak qafasi shikastlangan yaradorni kerakli joyga qanday eltish kerak?
q0385	Relssiz transport vositalarining harakatlanishi uchun tasmalar soni qanday aniqlanadi?
q0386	Avtopoezdni shu vaziyatda, agar u 40 km/s, dan kam tezlik bilan harakat qilayotgan bo'lsa, quvib o'tishga ruxsat etiladimi?
q0387	Ikki tomonlama harakatli yo'lda uchta tasma bor, siz o'ngga burilishingiz zarur. Siz ushbu manyovrni qaysi tasmadan amalga oshirasiz?
q0388	Qish vaqtida orqa yetakchi ko'prikli avtomobilda chuqur bo'lib qolgan g'ildirak izidan qanday chiqish mumkin?
q0389	Kunning qorong'i vaqtida va etarlicha ko'rinmaydigan sharoitlarda yo'lda qoldirilgan yo'l mashinalari, qurilish materiallari, qurilmalar va hokazolar belgilanishi kerak:
q0390	Haydovchi qanday holda bu belgining talablarini to'g'ri bajaradi?
q0391	Oq chiziq bilan belgilangan orolchaga kirishga ruxsat etiladimi?
q0392	Qaysi transport vositasining haydovchisi qayrilishni to'g'ri bajaradi?
q0393	Avtomobil haydovchisi uni boshqa transport vositalari quvib o'tayotganda qanday harakat qilishi kerak?
q0394	Qo'l bilan beriladigan ogohlantiruvchi ishora qoidalarga muvofiq qachon tugallanishi mumkin?
q0395	Jarohatdan hushdan ketganda birinchi tibbiy yordamni qanday ko'rsatish kerak?
q0396	Ko'rsatilgan belgilardan qay biri avtopoezdni bildirish uchun o'rnatiladi?
q0397	Bu joyda quvib o'tishga ruxsat etilganmi?
q0398	Qaysi belgi kesishadigan yo'l bo'ylab harakat qilayotgan transport vositalariga yo'l berish majburiyatini yuklaydi?
q0399	Transport vositasining haydovchisi oldida "to'xtash chizig'i" chizilgan va svetoforning yashil yoritkichi yoniq bo'lgan chorrahaga yaqinlashayotib nima qilishi kerak?
q0400	Qaysi transport vositasi haydovchisi yo'l berishi kerak?
q0401	Bunday vaziyatda haydovchi nima qilishi kerak?
q0402	Qaysi transport vositasining haydovchisi aylanma harakatli kesishmaga to'g'ri chiqadi?
q0403	Avtobus haydovchisiga yo'lovchilarni tushirish uchun to'xtashga ruxsat etiladimi?
q0404	Siz quvib o'tish uchun chiqdingiz va bexosdan ro'paradan kelayotgan avtobusni ko'rib qoldingiz. Agar Siz quvib o'tishni tugallay olishingizga ishonchingiz bo'lmasa, Siz:
q0405	Manyovr vaqtida haydovchi har doim ogohlantiruvchi ishorasi berishi kerakmi?
q0406	Ishlamayotgan boshqaruv ruli bilan to'xtab turish yoki ta'mirlash joyiga borishga ruxsat etiladimi?
q0407	Aholi punktlaridan tashqarida yuk avtomobil yukxonasida odamlarni tashishda qanday eng yuqori tezlikda harakatlanishga ruxsat etiladi?
q0408	Bu belgida qaysi yuk avtomobili harakatni davom ettirishi mumkin?
q0409	Ruxsat etilgan to'la vazni 3,5 t dan kam bo'lgan yuk avtomobilining haydovchisiga avtomagistrallarda nima taqiqlangan?
q0410	Yo'lovchilarni tushirish uchun bu belgi o'rnatilgan tasmada to'xtashga ruxsat etiladimi?
q0411	Chorrahani kesib o'tish navbatini ko'rsating:
q0412	Qayta tizilishda haydovchi boshqa transport vositalariga yo'l berishi kerakmi?
q0413	Tyagach haydovchisi nima qilishi kerak?
q0414	Mazkur taniqli belgisi nimani bildiradi?
q0415	Ro'paradan kelayotgan avtomobil haydovchisi qanday yo'l tutishi kerak?
q0416	Avtomobilning qaysi yo'nalishda harakatlanishiga ruxsat etiladi?
q0417	Bu yo'l belgisi nimani bildiradi?
q0418	Avtomagistralda ajratuvchi mintaqaning uzilishlariga kirishga ruxsat etiladimi?
q0419	Qaysi transport vositasining haydovchisi yo'lda tezlanish tasmasi bo'lganda unga chiqish qoidasini buzdi?
q0420	Uch tasmali bo'lgan ikki tomonlama harakat tashkil qilingan yo'llarda qarama-qarshi harakat uchun mo'ljallangan chetki chap tasmaga o'tishga ruxsat etiladimi?
q0421	Haydovchi to'xtash oldidan ogohlantiruvchi ishora berishga qachon majbur?
q0422	To'xtash qoidasini buzgan hamma haydovchilar qaysi javobda ko'rsatilgan?
q0423	Agar transport vositasining ishchi tormozining samaradorligi Qoidalar talabiga javob bermasa, u holda siz majbursiz:
q0424	Haydovchi yo'l-transport hodisasida shikastlangan transport vositasini shatakka olish uchun yuk avtomobilini ichki ishlar organi xodimi ixtiyoriga qanday holda berishi kerak?
q0425	Yo'naltirgichlar bilan ko'rsatilgan qaysi yo'nalishlarda harakatlanishga ruxsat etilgan?
q0426	Chorrahani ikkinchi bo'lib kim kesib o'tadi?
q0427	Motosiklning haydovchisi qanday holda chapga to'g'ri burildi?
q0428	Ko'k avtomobilga qaysi yo'nalishda harakatlanishga ruxsat etiladi?
q0429	Qayta tizilish oldidan ogohlantiruvchi ishora qachon berilishi kerak?
q0430	Burilish vaqtida qatnov qismining kesishmasidan chiqishda transport vositasi qayerda bo'lmasligi kerak?
q0431	Yo'lning chapga burilishiga yaqinlashganingizda, u o'ylaganingizdan ko'ra ancha keskinroq bo'lib chiqsa, Siz
q0432	Furgon yukxonada odamlarni tashishga ruxsat etiladimi?
q0433	Harakatni boshlashdan avval shaharlararo avtobus haydovchilari nima qilishlari kerak?
q0434	Chorrahada harakatlanishning majburiy yo'nalishini qaysi belgi ko'rsatadi?
q0435	Transport vositalarining haydovchilari avtobus yoki trolleybusga yo'l berishlari kerak:
q0436	Harakatlanishga ruxsat etilgan barcha transport vositalari qaysi javobda to'g'ri ko'rsatilgan?
q0437	Ko'k avtomobilning haydovchisiga quvib o'tishga ruxsat etiladimi?
q0438	Quyidagi qaysi suratda haydovchi avtomobilni qoidaga xilof ravishda to'xtash joyiga qo'ygan?
q0439	Sirpanchiq yo'lda yurgizgich bilan tormozlashni qo'llash orqa uzatmali avtomobil uchun:
q0440	Davlat YHX xizmati ruxsatisiz transport vositasining yuk bilan yoki yuksiz harakatlanishiga qanday yuqori maksimal kenglikda yo'l qo'yiladi?
q0441	Qaysi belgi to'xtamasdan o'tishni taqiqlaydi?
q0442	Bu tik yo'l chizig'i nimani bildiradi?
q0443	Haydovchi oq hassa bilan ishora berayotgan ko'zi ojiz piyodalarni o'tkazib yuborishi kerakmi?
q0444	Qaysi rasmda haydovchi to'g'ri burilmoqda?
q0445	Qaysi avtomobil to'xtab turishga to'g'ri qo'yilgan?
q0446	Agar qatnov qismining kengligi chetki chap tasmadan qayrilish uchun yetarli bo'lmasa, qoidalar qayrilishni qatnov qismining o'ng chekkasi yoki yo'lning o'ng yoqasidan amalga oshirishga yo'l qo'yadimi?
q0447	Aholi punktlarida relssiz transport vositalariga, agar bir yo'nalishda uchta va undan ortiq harakatlanish tasmasi bo'lganda, qaysi tasmadan harakatlanishga ruxsat etiladi? (yuk avtomobillari hisobga kirmaydi)
q0448	Svetoforning bir vaqtda yoqilgan sariq va qizil ishoralari nimani bildiradi?
q0449	Avtomobilga o'rnatilgan bu taniqli belgi nimani bildiradi?
q0450	Bu yerda avtomobilning to'xtashiga ruxsat berilganmi?
q0451	Bu belgi qaysi transport vositalariga tegishli emas?
q0452	Qaysi transport vositalari yo'lovchilarni tushirish uchun noto'g'ri to'xtagan?
q0453	Harakatlanish taqiqlangan:
q0454	Tormozlanish tasmasi bo'lgan yo'lda qaysi transport vositasi unga chiqish qoidasini buzdi?
q0455	Ko'rsatilgan belgilardan qaysi biri avtomagistrallarga o'rnatiladi?
q0456	Haydovchining o'zi aniqlay oladigan harakatlanish uchun to'sqinlik yoki xavf tug'ilganda qanday choralar ko'rishi kerak?
q0457	Jabrlanuvchiga uning yurak faoliyati yoki nafas olishi to'xtaganda qanday ketma-ketlikda birinchi yordam ko'rsatish zarur?
q0458	Sanab o'tilgan sharoitlardan qay birida avtomobillar va avtopoezdlardan foydalanish taqiqlanadi?
q0459	Qaysi belgi agar yuk avtomobilni tirkamasi bilan birga ruxsat etilgan to'liq vazni 7 tonnaga teng bo'lsa, tirkamali avtomobillarning harakatlanishini taqiqlaydi?
q0460	Belgilardan qay biri ajratuvchi mintaqa bo'lgan yo'lning harakat uchun yopiq qatnov qismini aylanib o'tish yo'nalishini ko'rsatadi?
q0461	Yo'l chizig'i bilan ajratilgan bekat maydonchasidan harakatlanish uchun foydalanishga ruxsat etiladimi?
q0462	Chorrahani transport vositalari quyidagi tartibda kesib o'tadilar:
q0463	Harakatlanish ruxsat etilgan:
q0464	Mazkur vaziyatda qizil avtomobilga quvib o'tishga ruxsat etiladimi?
q0465	Haydovchi aholi punktidan tashqarida harakat qoidalarini buzmoqdami?
q0466	Transport vositalarining temir yo'l kesishmasiga qancha masofadan yaqinroqda to'xtab turishlari taqiqlanadi?
q0467	Agar jonlantirishni (reanimatsiyani) 2 kishi bir vaqtda olib borganda yurakni bilvosita massaj qilish va sun'iy nafas oldirish qanday bajariladi?
q0468	Tashiladigan yuk vaznini va o'qlar bo'yicha tushadigan og'irlikni taqsimlashni kim tartibga solib turadi?
q0469	Belgilangan yo'nalishdagi transport vositalariga qaysilar kiradi?
q0470	Qaysi belgi chapga burilishga ruxsat etadi?
q0471	Bu belgi o'rnatilgan yo'lda avtobuslarga harakatlanish ruxsat etiladimi?
q0472	Yo'lovchilarni tushirish uchun qaysi transport vositalari to'g'ri to'xtadi?
q0473	Bunday yo'l belgisi bilan belgilangan yo'l qismlarida ruxsat etilgan to'la vazni 3,5 t dan ortiq bo'lgan yuk avtomobillarining qanday yuqori tezlik bilan harakatlanishiga ruxsat etiladi?
q0474	Ko'k avtomobilning haydovchisi qanday yo'l tutishi kerak?
q0475	"Gazel" yuk avtomobilining yuk bilan balandligi yo'l ustidan 3,8 m bo'lsa, uni tashish mumkinmi?
q0476	Agar pnevmatik uzatmaning zichligi buzilib, kompressor ishlamay turganda boshqaruv asboblarining erkin holatida havo bosimining 30 daqiqada qancha MPa-ga pasayishiga sabab bo'lsa, tormoz tizimi nosoz hisoblanadi?
q0477	Avtomobil harakatlanayotganda kutilmaganda shinasi yorilib ketsa, haydovchi nima qilishi zarur?
q0478	Belgilardan qaysi biri bevosita yo'lning xavfli qismi oldiga o'rnatiladi?
q0479	Bu yo'l belgisi bilan belgilangan yo'l qismida yengil avtomobilni shatakka olishga ruxsat etiladimi?
q0480	Transport vositalari chorrahani quyidagi tartibda kesib o'tadi:
q0481	Transport vositalariga qaysi yo'nalish bo'yicha harakatlanishga ruxsat etiladi?
q0482	Qaysi avtomobil haydovchisiga to'xtashga ruxsat etilgan?
q0483	Harakat tezligi 40 km/sdan oshmaydigan transport vositasiga qatnov qismining chap tasmasiga chiqishga qachon ruxsat etiladi?
q0484	Kim o'quv yurtlarida boshqarishni o'rgatish huquqiga ega?
q0485	Yuk transport vositasining o'lchamlaridan chiqib tursa, kunning qorong'i vaqtida va yetarli ko'rinmaydigan sharoitda qanday belgilanadi?
q0486	"Ruxsat etilgan to'la vazn" nima?
q0487	Bu belgida harakatlanish ruxsat etiladi:
q0488	Avtomagistralda qatnov qismining chetini bildiruvchi sidirg'a oq chiziqni bosib o'tishga ruxsat etiladimi?
q0489	Harakatlanishga ruxsat etilgan barcha transport vositalari qaysi javobda ko'rsatilgan?
q0490	Aholi punktlarida ma'lum harakat tezligiga rioya etayotgan yirik o'lchamli transport vositasining haydovchisi qanday yo'l tutishi kerak?
q0491	Mazkur vaziyatda quvib o'tishga ruxsat etilganmi?
q0492	Siz chapga burilishga yoki qayrilishga qaror qildingiz. Orqa ko'rinadigan ko'zguga qarab, bildingizki, ortingizdagi haydovchi sizni quvib o'tmoqchi. Sizning bundan keyingi harakatingiz?
q0493	O'ng va chap g'ildiraklarining shinalari turlicha yeyilgan avtomobilga tormoz berish qanday xavfli oqibatlarga olib kelishi mumkin?
q0494	Yo'lovchi tashishga mo'ljallanmagan yuk avtomobilida yukni kuzatib boruvchi yoki qabul qilib oluvchi shaxslarning tashilishiga ruxsat beriladimi?
q0495	Quvib o'tish nima?
q0496	Qaysi belgi yo'lning bir tomonlamali harakatlanish yo'l qismini ko'rsatadi?
q0497	Haydovchi, agar uning transport vositasi 40 km/s ga teng yoki undan ortiq tezlik bilan balandlikka chiqa olmasa, nima chora ko'rishi kerak?
q0498	Qaysi rasmda haydovchi o'ngga to'g'ri burilyapti?
q0499	Qaysi transport vositasining haydovchisi to'xtash qoidasini buzdi?
q0500	Qizil avtomobilning haydovchisiga tramvay yo'li bo'yicha harakatlanishga ruxsat etiladimi?
q0501	Chiziqlar bilan tasmalarga ajratilgan yo'lning qatnov qismida transport vositalarining harakatlanishi qanday amalga oshirilishi kerak?
q0502	Boldir suyagi o'rtasidan singanda transportda olib yurish uchun taxtakach yoki uning o'rniga o'tuvchi narsa qanday qo'yiladi?
q0503	Qanday sharoitlarda transport vositalaridan foydalanish taqiqlanadi?
q0504	Mazkur belgi nima haqida xabar beradi?
q0505	Qaysi belgi shlagbaumli temir yo'l kesishmasiga yaqinlashganlik haqida ogohlantiradi?
q0506	Bu belgida yuk avtomobillaridan qaysi biriga harakatlanishni davom ettirishga ruxsat etiladi?
q0507	Zanjirli bo'lgan qishloq xo'jalik, yo'l qurilishi va mexanik transport vositalariga temir yo'l kesishmasidan o'tishga ruxsat etiladimi?
q0508	Harakatlanish qaysi yo'nalishga ruxsat etilgan?
q0509	Chorrahani oxirgi kesib o'tadi:
q0510	Bu yo'l belgisi
q0511	Egiluvchan ulagichda shatakka olganda transport vositalari orasidagi masofa qanday bo'lishi kerak?
q0512	Transport vositasini boshqarishni o'rgatyotgan shaxs haydovchi hisoblanadimi?
q0513	Yonilg'i quyish joyidan yo'lga chiqish chorraha hisoblanadimi?
q0514	Qaysi belgi "Mehmonxona"ni bildiradi?
q0515	Belgilarning ta'siri qaysi transport vositalariga tatbiq etiladi?
q0516	Chorrahani oxirgi bo'lib kim kesib o'tadi?
q0517	Qizil avtomobil chorrahani kesib o'tadi:
q0518	Shaharlararo qatnaydigan avtobusning haydovchisiga aholi punktlaridan tashqarida tezlikni 80 km/s dan oshirishga ruxsat etiladimi?
q0519	Bu joyda to'xtashga ruxsat etilganmi?
q0520	Aholi yashaydigan joylardan tashqarida transport vositalarining uzoq to'xtab turishi (dam olishi, tunash va hokazo)ga qayerda ruxsat etiladi?
q0521	Shatakka olish qanday hollarda taqiqlangan?
q0522	Ushbu yotiq chiziqlardan qaysi biri belgilangan yo'nalishdagi transport vositalari uchun to'xtashga ruxsat beradi?
q0523	Qaysi yo'l asosiy yo'l hisoblanadi?
q0524	Qaysi qo'shimcha axborot belgisi transport vositalarini to'xtab turish joyiga qo'yish usulini ko'rsatadi?
q0525	Yotiq uzluksiz sariq chiziq "To'xtash taqiqlangan" belgisi bilan birga to'xtashga ruxsat etadi:
q0526	Sekinyurar transport vositalarining temir yo'l kesishmasi orqali harakatlanishiga faqat temir yo'l boshlig'ining ruxsati bilan harakat tezligi quyidagidan kam bo'lganda yo'l qo'yiladi
q0527	Qizil avtomobilning haydovchisi:
q0528	Bu belgi bilan belgilangan yo'l qismlarida ajratuvchi mintaqaning uzilish joyida qayrilishga ruxsat etiladimi?
q0529	Transport vositalarining trotuar va piyodalar yo'lkasi bo'ylab harakatlanishiga yo'l qo'yiladimi?
q0530	Bunday yo'l belgisi bilan belgilangan yo'l qismlarida shaharlararo qatnaydigan avtobuslarning qanday eng yuqori tezlikda harakatlanishiga ruxsat etiladi?
q0531	Motosikllarni shatakka olishga ruxsat etiladimi?
q0532	Shatakka olingan yengil avtomobilda yo'lovchilarni tashish mumkinmi?
q0533	Quyidagi belgi tagidagi qo'shimcha axborot belgisi haydovchiga nima haqida xabar beradi?
q0534	Mazkur yotiq chiziq nimani anglatadi?
q0535	Chorrahani birinchi bo'lib kesib o'tadi
q0536	Temir yo'l kesishmasidan o'tishda haydovchi nimaga amal qilishi kerak?
q0537	Haydovchi quvib o'tishni boshlashdan oldin nimaga ishonch hosil qilishi kerak?
q0538	Uzunasiga ketgan sidirg'a chizig'i bilan to'xtagan transport vositalari o'rtasidagi masofa quyidagidan kam bo'lgan joylarda transport vositalarining to'xtashi va to'xtab turishi taqiqlanadi:
q0539	Benzin bug'idan zaharlanishning alomatlari qanday?
q0540	Yuk avtomobilining yukxonasida 8 nafardan ko'p odamlarni tashish qaysi haydovchilarga ruxsat beriladi?
q0541	"Yetarli ko'rinmaslik" deganda nima tushuniladi?
q0542	Yo'naltirgichlar bilan belgilangan yo'nalishlarning qaysi biridan harakatlanishga ruxsat etiladi?
q0543	Sariq uzuq-uzuq yotiq chiziq qaysi yo'l belgisi bilan qo'llanilishi mumkin?
q0544	Kesishma orqali harakatlanish hollarida haydovchi to'xtash chizig'i 2.5 "To'xtamasdan harakatlanish taqiqlangan" yo'l belgisi yoki svetofor bo'lmaganda, o'tib ketayotgan poezdni o'tkazib yuborishga qoida bo'yicha shlagbaumgacha kamida qancha masofa qolganida to'xtash kerak?
q0545	Svetoforning ushbu ishorasida qaysi transport vositalariga harakatlanishga ruxsat etilgan?
